"annotation_id","annotator","comment","created_at","id","lead_time","sentiment","updated_at"
243,"1","Me gusta el formato de la liga en champions. Habían muchos equipos que se quedaban fuera en la anterior champions simplemente porque no tuvo suerte en el grupo que estaba. Equipos con 10 puntos en un grupo no pasaba a la siguiente ronda. Pero equipos con 9 u 8 puntos en otro grupo si pasaban eso es injusto. Si sería bueno que pasaran solo los 16 primeros y los siguientes 8 a Europa ligue. Y en ese caso jugar un play off en Europa ligue como se hacía anteriormente. Y lo que dice nacho. La ventaja en la tabla de clasificación sea para tener un rival un poco más fácil en octavos pero para cuartos sortear los cruces","2025-02-28T14:57:27.767578Z",242,3.711,"Positive","2025-02-28T14:57:27.767600Z"
244,"1","Si lo divides en dos grupos, lo haces más ameno a la vista y a mejor comprensión tal cual NFL o NBA. Y respetar tu lugar en la fase de liga. Si el Liverpool quedó 1. Fantástico, que siempre se enfrente al peor. 
Si el ManCity quedó 22, bueno, si le ganas al 10, bueno, toca ahora el 1, y si le ganas al 2, y si ganas al 4. Etc.
En la NFL no se enfrentan todos vs todos ️. Y si lo piensas, en los formatos de Copa, tampoco.
Con los 2 grupos, sabes que los que están en tu grupo solo se enfrentaron a equipos que estén ahí mismo. Respetando lo de enfrentar 2 de cada bombo.","2025-02-28T14:57:32.815485Z",243,5.092,"Irrelevant","2025-02-28T14:57:33.813740Z"
245,"1","A mí lo que no me gusta es el sorteo. Directamente tendrían que jugar 9° vs. 24°, 10° vs 23, etc. Y en todo caso para mantener el beneficio que en los 8vos juegue el 1° con el ganador de Play-Off peor ubicado en liga, así sí pasa el 24° no tenga el premio de jugar con el 8° o el 9° de la liga y sí o sí juegue con el 1°.","2025-02-28T14:57:52.578602Z",244,16.484,"Irrelevant","2025-02-28T14:57:52.578624Z"
246,"1","Yo creo que el formato es bueno 
Los 8 primeros tienen una buena ventaja porque juegan dos partidos menos. 
Del 9 al 24 los partidos son por el puesto en el que quedaron.
Todos los martes y miércoles hay un partidazo para ver.
Todo es más emocionante porque todos los partidos cuentan al compartir la liga.
Dicen que la última fecha no se jugó nada y debido a que perdió el Milan y el Bayern perdió la penúltima fecha contra el Feyenoord tenemos un city vs Bayern o real Madrid 
Si quieren sacar la suerte del fútbol, es sacarle la chispa, no se puede.","2025-02-28T14:57:57.937012Z",245,3.89,"Positive","2025-02-28T14:57:57.937029Z"
247,"1","Más partidos, más partidazos y encima más justo...a quien no le guste pues será del Madrid","2025-02-28T14:58:01.139153Z",246,1.86,"Positive","2025-02-28T14:58:01.139172Z"
248,"1","Hablemos de copas serias, como la Chozas Cup que se fue a Países Bajos","2025-02-28T14:58:07.713658Z",247,3.989,"Irrelevant","2025-02-28T14:58:07.713680Z"
249,"1","La idea esta buena, pero le falta mucho para que quede bien.","2025-02-28T14:58:12.492474Z",248,3.309,"Negative","2025-02-28T14:58:12.492497Z"
250,"1","Creo que en lo que mencionan de 144 partidos para eliminar a solo 1/3 de los equipos participantes radica el principal motivo de UEFA: generar más partidos, no importa como. El playoff intermedio es otro ejemplo de ello. UEFA y FIFA (que en mi opinión no representan a los seguidores del fútbol) generan más dinero por contratos televisivos al tener más partidos. Y por enésima vez los perjudicados son los jugadores, quienes al menos algo han llamado la atención, de acuerdo a lo que han mencionado en el video.

Personalmente no me gusta el nuevo formato. He visto desorden e injusticias en la tabla única y calendarios individuales.","2025-02-28T14:58:15.757177Z",249,4.952999999999999,"Negative","2025-02-28T14:58:18.883233Z"
251,"1","Formato que me gustaría: 
3 Grupos de 10
Juegos contra los nueve de tu grupo(sería solo una más que ahora)
Se clasifican los 5 mejores de cada grupo y el mejor sexto
Asi quitamos el playoff y se juega contra un equipo más en fase de grupos para que sea algo más representativo
Y además estarías en un clasificación en la que jugás contra todos, para que sea algo más justo","2025-02-28T14:58:22.623597Z",250,2.026,"Irrelevant","2025-02-28T14:58:22.623635Z"
252,"1","Yo creo que la solución a la fase grupos/liga es un suizo. El formato suizo hace atractivo y justo el formato","2025-02-28T14:58:26.494026Z",251,2.704,"Irrelevant","2025-02-28T14:58:26.494046Z"
253,"1","Yo solo veo a la UEFA haciendo clink a la caja. Mayor numero de equipos y partidos.","2025-02-28T14:58:32.648934Z",252,4.173,"Irrelevant","2025-02-28T14:58:32.648952Z"
254,"1","Resumiendo: Es mas injusto pero mas divertido","2025-02-28T14:58:38.055610Z",253,3.227,"Neutral","2025-02-28T14:58:38.055628Z"
255,"1","A mí no me gusta nada, porque no te enteras de que rivales son los tuyos, como van con los que compites por puestos o muchos rivales nivel Conference League.","2025-02-28T14:58:41.366295Z",254,1.816,"Negative","2025-02-28T14:58:41.366314Z"
256,"1","No estoy de acuerdo, tanto que se critica el anterior formato y quedaron afuera equipos como Juventus, Barcelona x 2, Manchester united o Inter en los últimos 5 años. Y acá un equipo que dio lástima como el city paso.","2025-02-28T14:58:47.451957Z",255,4.865,"Irrelevant","2025-02-28T14:58:47.451976Z"
257,"1","Lo que hablan alrededor del minuto 14 se soluciona haciendo el formato de playoff/eliminacion al estilo mexicano, donde no hay sorteo y todos los enfrentamiento son por tabla, y si el 24 elimina al 9 pues entonces el 24 enfrenta al 1, y asi sucesivamente","2025-02-28T14:58:50.346702Z",256,1.556,"Irrelevant","2025-02-28T14:58:50.346723Z"
258,"1","Para mala suerte la del Celtic este año....Manchester city,R.Madrid o Bayern  (el Celtic ha vencido a un Leipzig que nadie esperaba que diera este resultado...y empató en Italia con el Atalanta)","2025-02-28T14:58:54.374552Z",257,1.763,"Irrelevant","2025-02-28T14:58:54.374597Z"
259,"1","El city se clasifico ganando a brujas, Slovan brastilava y sparta praha, bueno es un punto, pero el año pasado le gano al Leipzig, estrellla roja, young boys y como rival en la próxima ronda se enfrentl al Copenhague, pero esta temporada se enfrenta al madrid como castigo por solo haberle ganado a esos equipos menos buenos, el formato ha mejorado","2025-02-28T14:58:57.922059Z",258,1.777,"Irrelevant","2025-02-28T14:58:57.922079Z"
260,"1","Algo me dice que extrañan los grupos de la muerte Madrid,shaktars de turno, sheriff y otro equipo malísima en el mismo grupo","2025-02-28T14:59:01.581488Z",259,2.246,"Irrelevant","2025-02-28T14:59:01.581511Z"
261,"1","El mejor formato posible es que fuera una liga de todos contra todos donde la cantidad de equipos se vea reducida para que los verdaderos campeones de europa juegen la competición y no el tercero o cuarto de cada liga. Obviamente se mantendría la ronda clasificatoria de toda la vida porque ligas locales en europa hay muchisimas y la idea no es saturar el calendario mas de lo que ya está.... quien dijo que el cuarto de la liga española es un campeon de europa?  no tiene sentido no ganó un título. 

Con este formato tambien la UEFA le haría una competencia a la Superliga. Todos los equipos se enfrentan a todos y así también tiene mas sentido decir ""soy el mejor equipo de europa"" porque jugué contra todos y no solo contra unos cuantos. Y si quieren mantener una final pues que el primero y segundo disputen un último partido. Aunque para mi quitaría merito","2025-02-28T14:59:06.978529Z",260,3.255,"Irrelevant","2025-02-28T14:59:06.978548Z"
262,"1","Pablo, hijo...con 5 partidos por en la liguilla cómo carajo eliges qué equipos juegan 2 partidos en casa y cuáles juegan tres?","2025-02-28T14:59:09.904988Z",261,2.415,"Irrelevant","2025-02-28T14:59:09.905010Z"
263,"1","Me gusta el formato liga, pero sortear los playoffs? Es una manera de dificultar algo en lugar de simplificarlo. El más alto rankeado vs el último y así sucesivamente.","2025-02-28T14:59:14.672970Z",262,3.21,"Positive","2025-02-28T14:59:14.672989Z"
264,"1","#PifiasLMI Nacho queriendo hacer gala de su prosa se tira un ""no sé si errores, pero desde luego una de las grandes fallas"". Errores =fallas.","2025-02-28T14:59:19.085258Z",263,1.759,"Irrelevant","2025-02-28T14:59:19.085276Z"
265,"1","Traigo la solución a todos vuestros problemas:
- 1 al 8 se clasifican directamente para octavos
- 9 al 12 se clasifican igualmente para octavos
- 13 al 24 juegan el play in
- Entonces, al acabar la fase de liguilla, en la primera jornada de play in se enfrentan el 17-20 contra el 21-24 a partido único en casa de los primeros (con prórroga y penaltis)
- En la segunda jornada del play in, se enfrentan el 13-16 contra los ganadores de la primera jornada a partido único en casa de los primeros (con prórroga  y penaltis)
- Como resultado ya tendríamos los 16 equipos clasificados para óctavos de final. Y aquí viene lo bueno: los equipos clasificados del 1 al 8 ESCOGEN sus rivales para los octavos de final en un draft televisado. Primero elige el 1 entre todos aquellos equipos clasificados fuera del top8, luego elige el 2 de entre el resto, luego el 3 y así hasta completar el cuadro.
- A partir de cuartos se vuelve al sorteo de rivales puro y duro.","2025-02-28T14:59:28.296584Z",264,1.498,"Irrelevant","2025-02-28T14:59:28.296603Z"
266,"1","Honestamente, creo que habéis caído en la sobrerreacción, muchachos. No tengo una opinión formada del nuevo formato de la competición porque creo que es muy difícil establecer conclusiones a menos de cinco años vista. Entiendo la urgencia del vídeo por ser algo de lo que está hablando todo el mundo, pero no creo que exista a día de hoy nadie que pueda decir blanco, negro o gris con tan solo una edición. Después hay otras cosas como ""lo fácil que lo tiene el 18avo"" que creo que no nos damos cuenta de que esos equipos tienen una eliminatoria más que el top 8 y que, en cualquier caso, se van a tener que enfrentar a ellos si realmente los del top 8 son buenos y los del 16-24 quieren ganar el torneo. En fin, que no tengo una opinión todavía y no creo que alguien pueda decir con certeza A o B","2025-02-28T14:59:32.749308Z",265,3.216,"Irrelevant","2025-02-28T14:59:32.749326Z"
267,"1","A mi me ha gustado. Es un poco aleatorio, pero es divertido. Y hay mas partidos y mas dinero, que es lo que quieren dueños, fifa  y jugadores","2025-02-28T14:59:36.275375Z",266,1.819,"Positive","2025-02-28T14:59:36.275395Z"
268,"1","Com este formato le quitan la emoción de la europa league por que yo al menos los veia por uno que otro equipo grande bajaba ahora mo hay ni eso y 3n la europa league sin ser malo solo hay la emoción de ver maximo unos 6 equipos de ahi.","2025-02-28T14:59:48.825483Z",267,13.148000000000001,"Irrelevant","2025-02-28T14:59:50.976887Z"
269,"1","Creo que la forma de arreglar la primera fase seria hacer que el ultimo partido se sorteara antes de este, me explico, despues de la jornada 7 se eligan los rivales respecto al coeficiente uefa, que los grandes jueguen contra los grandes, haciendo posible eliminarlos antes de play off, “ej city vs levercuzen en ves de contra el brujas”,y pqueño contra pequeño para tener una guerra por las ultimas entredas, asi los grandes que lleguen mal a la ultima jornada la tendran jodida porque se enfrentaran a otro grande y el pequeño que lo haya echo medio bien puede meterse derrotando a otro de su mismo “nivel”","2025-02-28T14:59:53.755080Z",268,1.601,"Irrelevant","2025-02-28T14:59:53.755097Z"
270,"1","Están equivocados cuando lo intentan plantear como un formato que avanzan 24 de 36 y no, no pasan 24, pasan 8, y los otros 16 tienen una segunda oportunidad que son los partidos de play off, si ves los cruces son muy parejos, solo hay pocos que están desbalanceados, la mayoría  podría ganar cualquiera, además que agregar 2 partidos de máximo nivel al calendario, mientras tu rival está libre termina repercutiendo en la liga. Solo tienes que ver el calendario que tendrá el Madrid y el Barça en Febrero, son la noche y el día y mucho tiene q ver esos partidos de ""play off"" q te quieren vender como si fueran 2 partidos mas y ya, y q no pasa nada","2025-02-28T14:59:57.068055Z",269,2.0,"Irrelevant","2025-02-28T14:59:57.068075Z"
271,"1","Un favor jugar 2 partidos más llenos de tensión?
Dios mío, que mamarrachada","2025-02-28T15:00:06.457646Z",270,7.864,"Irrelevant","2025-02-28T15:00:06.457674Z"
272,"1","El argumento de que el Manchester City ha ganado solo 3 partidos de 8 y que no merecería clasificar no me parece válido porque si bien no ha ganado la mitad, tampoco ha perdido más de lo que ha ganado. En mi opinión, se pierde validez cuando equipos clasifican con más derrotas que victorias En fase de grupos anterior había equipos que avanzaban con 8 puntos (2 victorias, 2 empatados y 2 derrotas) que corresponde al 33% de partidos ganados. Incluso en fase de grupos se podían dar combinaciones con que clasificaran equipos con 6 puntos (1 victoria, 3 empatados y 2 derrotas) como fue el caso de Colo-Colo en Copa Libertadores de Sudamérica, que si bien no es UCL pero es el mismo formato de grupos.

Creo que lo más realista en este momento sería (con los 36 equipos), con 3 grupos de 12 equipos:
-3 equipos del Bombo 1
-3 equipos del Bombo 2
-3 equipos del Bombo 3
-3 equipos del Bombo 4
Donde se juegan los mismos 8 partidos como ha sido esta temporada (con equipos del grupo obviamente). La tabla de posiciones sería un poco más representativa porque se jugaría con 8 equipos de los 12.
Clasifican los primeros 5 equipos por grupo y el mejor 6° entre los tres grupos a octavos de final. Me parecería un formato extraño pero un poco más justo y pensando en lo que la UEFA podría hacer, sin reducir los equipos, sin reducir partidos, etc.","2025-02-28T15:00:11.067964Z",271,2.51,"Irrelevant","2025-02-28T15:00:11.067984Z"
273,"1","Tendrían que pasar los 16 primeros","2025-02-28T15:00:14.019100Z",272,2.437,"Irrelevant","2025-02-28T15:00:14.019119Z"
274,"1","La UEFA ya hizo algo parecido con la Eurocopa cuando en la Eurocopa de 2012 solo había 4 grupos a la del 2016 metiendo 2 grupos más y que pasasen los 4 Mejores terceros añadiendo una ronda de eliminatoria más; de pasar 8 de 16 equipos a cuartos de final lo que supone un 50%, a pasar 16 de 24 equipos lo que es un 66%; lo que quiero decir que no es algo nuevo que la UEFA ayude a los equipos/selecciones grandes solo que nos tendremos que acostumbrar a los formatos.","2025-02-28T15:00:17.654503Z",273,1.907,"Irrelevant","2025-02-28T15:00:17.654522Z"
275,"1","yo haría dos ligas de 18 y que clasificaran los 8 primeros de cada liga, y asi ya tienes bombo A y bombo B  para hacer sorteo de octavos directo (siendo del 1º al 4º jugar en casa la vuelta por ejemplo)","2025-02-28T15:00:20.312980Z",274,1.356,"Irrelevant","2025-02-28T15:00:20.313001Z"
276,"1","14:10 es que entendiendo el formato (no me gusta nada) la tabla no tiene porque premiarte porque justo como dicen antes no jugaste contra los mismos equipos. Al final es que no debería de haber tabla , es agrupar a los equipos en directos play offs y eliminados , el error es armar una tabla y armar cruces por la posición de la tabla (ojo entendiendo el formato).","2025-02-28T15:00:25.131513Z",275,3.548,"Negative","2025-02-28T15:00:25.131536Z"
277,"1","Lo más emocionante de la última jornada de Champions fue el seguimiento en vivo de la actualidad de la muerte de J.F.K.","2025-02-28T15:00:28.732497Z",276,2.114,"Irrelevant","2025-02-28T15:00:28.732517Z"
278,"1","Se debe analizar los beneficios para equipos pequeños los cuales son los que desarrollan a los nuevos prospectos del futbol pasen o queden eliminados. Se debe poner sobre la mesa el futbol como parte del todo en un mundo tan globalizado. Economico; esa es la base aunque no nos guste, deportivo; con los pro (mas minutos para la exposicion de jugadores en caso de equipos pequeños y en los grandes la oportunidad de utilizar jugadores de segunda linea los contra ; mas riesgo de lesion y el desgaste del equipo en general por poco tiempo de recuperacion etc, tambien los creadores de contenido se benefician al tener variedad de temas para abordar al rededor del mundo en torno al futbol. Es complejo es un tema bipolar como el mundo mismo.","2025-02-28T15:00:32.464541Z",277,1.993,"Irrelevant","2025-02-28T15:00:32.464562Z"
279,"1","Vi el video completo. En desacuerdo con el 90% del mismo. Respecto al formato, solo estoy en desacuerdo con el sembrado del play-in, el resto del formato me encanta. Saludos.","2025-02-28T15:00:35.327402Z",278,1.63,"Irrelevant","2025-02-28T15:00:35.327423Z"
280,"1","Desde el punto de vista del espectador, desde el espectador.
La superliga era mucho mejor opción que esta Champions League.
Me gustaría ver que el campeón de Rumania le gane al Real Madrid, eso me gustaría ver.","2025-02-28T15:00:45.393824Z",279,8.063,"Negative","2025-02-28T15:00:45.393848Z"
281,"1","Solo quiero decir una cosa, vaya brazo está sacando Nacho no?","2025-02-28T15:00:49.568295Z",280,2.783,"Irrelevant","2025-02-28T15:00:49.568313Z"
282,"1","Al jugador de fútbol que no le guste tener ""tantos partidos"", gustosamente le cedo mí silla de 9 a 5 con un jefe detrás y yo gustosamente ocupo su posición entrenando y jugando cualquier liga donde se esté quejando. 

Generación de cristal intensifies.","2025-02-28T15:01:00.206638Z",281,9.163,"Irrelevant","2025-02-28T15:01:00.206661Z"
283,"1","Sinceramente si queréis una competición que sea justa una competición con final no es la competición, en todo caso la competición es una Liga lo cuál por motivos obvios es completamente inviable.","2025-02-28T15:01:06.970571Z",282,4.21,"Irrelevant","2025-02-28T15:01:06.970590Z"
284,"1","Como ya he comentado en a bote pronto, diría que este formato busca, precisamente que haya más equipos de ""nivel"" jugando los PO después de la fase de grupos, a fin de tener ""mejores"" partidos.

Para ejemplo, el Madrid y el City. Con 15 y 11 puntos convirtiéndolo al formato anterior serían 11 y 8 puntos respectavamiente. La temporada pasada hubiese supuesto que el Madrid se hubiese clasificado en 5 grupos (quizás en uno como 1°) y el City tan sólo en uno de ellos (como 2° claro). Sin embargo, aquí los tenemos a los dos y aunque hayan hecho una fase regular regulera o mala, ha sido suficiente para seguir y esto, para el espectador más promedio que prefiere ver a los mejores, o supuestos mejores, es casi que ideal.","2025-02-28T15:01:10.397370Z",283,2.016,"Irrelevant","2025-02-28T15:01:10.397389Z"
285,"1","Que se yo, que Pablo se pague lo que dice que el uzbeko se paga","2025-02-28T15:01:17.606274Z",284,5.759,"Irrelevant","2025-02-28T15:01:17.606293Z"
286,"1","Lo primero que quiero decir es que ha sido un GUSTAZO leer todas las opiniones de la gente de la comunidad, desde la educación, tanto a favor como en contra. Una vez más, este es el sitio correcto para estar. 

En cuanto al vídeo, no sólo estoy de acuerdo con las opiniones dadas, sino que se han dicho cosas que no se me habían ocurrido (como lo de Nacho diciendo que ahora todos juegan contra equipos de sus mismos bombos) y me han encantado los argumentos","2025-02-28T15:01:23.018648Z",285,3.378,"Irrelevant","2025-02-28T15:01:23.018670Z"
287,"1","Liga  normal  todos contra todos pasan los primeros 4 , 4tos de final y de ahí eliminación directa a 1 partido, si quedas primero y segundo juegas en casa , listo ️  arreglado de nada UEFA","2025-02-28T15:01:31.070374Z",286,7.731999999999999,"Negative","2025-02-28T15:01:32.938975Z"
288,"1","Un buen formato es el paulistao. Vuelven los grupos de 4 pero nunca juegas contra tus rivales de grupo, sino contra todos los equipos de otros dos grupos para completar 8 partidos","2025-02-28T15:01:40.357618Z",287,7.0809999999999995,"Negative","2025-02-28T15:01:48.397165Z"
289,"1","bastante acertado nacho, en cambio pablo vaya mierdon de opinion, saludos (no me he visto el video)","2025-02-28T15:01:55.358355Z",288,3.752,"Irrelevant","2025-02-28T15:01:55.358372Z"
290,"1","Hay un formato que se usa en The International (Dota 2) en el que hay una fase de liga y después enfrentamiento divididos en 2, upper bracket y lower bracket. Los del upper bracket van jugando, el que pierda, va al lower bracket","2025-02-28T15:01:58.550822Z",289,1.718,"Irrelevant","2025-02-28T15:01:58.550843Z"
291,"1","Si hay más formas. Para comenzar se podrían haber hecho cuatro grupos de 9. Y jugar 8 partidos. Más variedad y los 9 compiten contra los mismos. Y puedes clasificar a los primeros y segundos y play off terceros contra sextos y cuartos contra quintos. Por ejemplo.
Y para que fuese más justo los cruces si tenemos el formato actual, lo suyo habría sido que los octavos no se decidiesen de ante mano. Sino se dispute el play off igual que ahora. Pero el Liverpool jugase contra el peor que pase el play in, no contra el 15 o el 16 sino igual contra el city si pasa el city. Así los puestos de la liga valdría. Hasta octavos. Y el octavo siempre tendría un rival más difícil que el séptimo y que el primero.","2025-02-28T15:02:02.388676Z",290,2.4,"Irrelevant","2025-02-28T15:02:02.388697Z"
292,"1","Me da igual vuestra opinión, yo vengo a sumarme a lo de kgarme pero en vosotros! (vuestras madres son un encanto, respeto )","2025-02-28T15:02:09.973307Z",291,6.242,"Irrelevant","2025-02-28T15:02:09.973327Z"
293,"1","En que no se jugaban más que solo dos partidos es mentira, porque el PSG-Stutgart TMB se lo jugaron. PD: son dos partidos menos, y no valorar que es una ventaja es opinión. PD2: yo habría hecho en la repesca sorteo y partido único, con ventaja en los 8 primeros de la repesca.","2025-02-28T15:02:14.101030Z",292,1.652,"Irrelevant","2025-02-28T15:02:14.101049Z"
294,"1","totalmente de acuerdo en todo lo que dijeron, este formato es lo peor que vi, es la primera vez en mi vida que no me sente a mirar ni un solo partido","2025-02-28T15:02:21.312137Z",293,6.36,"Negative","2025-02-28T15:02:21.312156Z"
295,"1","Completamente de acuerdo. Buen trabajo chavales","2025-02-28T15:02:25.054619Z",294,1.98,"Irrelevant","2025-02-28T15:02:25.054640Z"
296,"1","Nada más a los que apoyan equipos que no compiten realmente en Champions año con año les gusta este formato","2025-02-28T15:02:42.729456Z",295,18.026999999999997,"Negative","2025-02-28T15:02:44.991080Z"
297,"1","Joder, da gusto ver que una opinión en contra de este formato está bien argumentada. Totalmente respetable cada opinión y más aún cuándo opinas y no das por hecho que ""es una basura"" como sucede en Twitter y te aferras a un argumento pobre que ya tenía el anterior formato.","2025-02-28T15:02:49.686752Z",296,3.316,"Irrelevant","2025-02-28T15:02:49.686772Z"
298,"1","Recordemos que hubo un infame formato con dos fases de grupos consecutivas e incluso eso era mejor que esto ","2025-02-28T15:03:00.222922Z",297,5.545,"Negative","2025-02-28T15:03:06.319281Z"
299,"1","Recuerden, amiguitos, este formato se hizo para que los clubes recibieran más dinero y se les quite la idea de crear una Súper Liga independiente a UEFA. Así de simple.","2025-02-28T15:03:12.107090Z",298,3.965,"Irrelevant","2025-02-28T15:03:12.107110Z"
300,"1","Este formato le da mil vueltas al anterior, se disfruta más que la Liga y hasta el final tiene emoción, basta casposismo","2025-02-28T15:03:15.598895Z",299,2.273,"Positive","2025-02-28T15:03:15.598913Z"
301,"1","A mí me gusta el formato mucho más que el anterior. Y por cierto, eso de que sólo dos equipos se jugaban algo en la jornada final es mentira, muchos equipos tenían opciones de top 8 y otros que estaban entre los 24 acabaron quedándose fuera y sino que se lo pregunten al Stuttgar.","2025-02-28T15:03:20.434162Z",300,3.219,"Positive","2025-02-28T15:03:20.434182Z"
302,"1","no estoy de acuerdo con lo del calendario, creo que es mas positivo que clubes como el Celtic jueguen con clubes a su nivel y que clubes como el PSG juegue contra clubes también de su nivel, si Celtic jugaba contra los clubes que jugo el PSG no clasificaba a los playoff y si PSG jugaba contra los rivales del Celtic, seguramente quedaba primero (nombro a PSG y al Celtic porque son los ejemplos del video)","2025-02-28T15:03:23.897311Z",301,2.868,"Irrelevant","2025-02-28T15:03:23.897330Z"
303,"1","que hagan formato tipo liga mexicana y nos olvidamos de problemas
como menciona Nacho: 1 vs 16, 2 vs 15...
y de ahí, el mejor clasificado contra el peor, suponiendo que gana el 2 y el 16, ellos se enfrentan, y así hasta llegar a la final donde bien podrían ser el 1 vs 2 de la tabla general o el 15 vs 16","2025-02-28T15:03:28.033525Z",302,2.668,"Irrelevant","2025-02-28T15:03:28.033546Z"
304,"1","Yo creo que la champions justa nunca es ni ha sido ni sera. En el momento en que hay sorteo y no todos juegan contra todos, como una liga, no es justo. Normalmente la gente abraza esa injusticia porque es necesaria en un torneo de eliminatorias. Este formato por pura cantidad de partidos, rivales e imprevisibilidad de los cruces de 16 avos hace que el hecho de que sufras un poquito más en alguna fase se pueda ver compensado en otra. Se premia acabar top 24 que es muy asequible (demostrando un nivel mínimo exigible) y acabar top 8 que demuestra bastante regularidad. Se infravalora la diferencia entre jugar dos partidos de 16avos y pasar a 8avos directamente. Los equipos que no han rendido a muy gran nivel si que se ven realmente penalizados por mucho que sigan vivos.","2025-02-28T15:03:34.367216Z",303,5.067,"Irrelevant","2025-02-28T15:03:34.367236Z"
305,"1","Haria sorteo en cuartos sin embargo si en la tabla estuviste por encima de tu rival la vuelta la haces en casa, lo de que eso que vale mucho se haga por sorteo es ridiculo","2025-02-28T15:03:38.041797Z",304,2.43,"Irrelevant","2025-02-28T15:03:38.041815Z"
306,"1","No queréis Superliga porque perjudica al pequeño, pero esta nueva Champions League que beneficia al pequeño tampoco os gusta ","2025-02-28T15:03:47.698262Z",305,7.3,"Irrelevant","2025-02-28T15:03:47.698281Z"
307,"1","Solo el año pasado Copenhage, PSV y PSG pasaron ganando 2 de 6 que es menor porcentaje que el 3 de 8 del City. Dependiendo del grupo era bastante sencillo meterse como 2 ganando solo 2 partidos. Asi que como argumento se queda flojo...","2025-02-28T15:03:50.899035Z",306,1.841,"Irrelevant","2025-02-28T15:03:50.899055Z"
308,"1","Duran a Arabia, es cierto?","2025-02-28T15:03:54.298407Z",307,2.257,"Irrelevant","2025-02-28T15:03:54.298428Z"
309,"1","Lo que no tiene sentido es que hasta los quintos de algunas grandes ligas puedan acceder. Es un sinsentido.","2025-02-28T15:04:02.338945Z",308,6.27,"Negative","2025-02-28T15:04:02.338965Z"
310,"1","Con lo que sabeis de futbol inglés y lo limitados que sois para opinar algo que no tiene que ver con ello, aún asi sois unas bestias!","2025-02-28T15:04:06.388827Z",309,2.614,"Irrelevant","2025-02-28T15:04:06.388848Z"
311,"1","Siempre espero que nacho no emboque al 3, y lo hace, simplemente la cabra ","2025-02-28T15:04:09.697854Z",310,1.911,"Irrelevant","2025-02-28T15:04:09.697872Z"
312,"1","lo de que solo se jugaban cosas city y stuttgart es mentira, el sporting, el psg, brujas, tenian opciones de quedarse fuera","2025-02-28T15:04:13.017809Z",311,1.827,"Irrelevant","2025-02-28T15:04:13.017829Z"
313,"1","Tal y como es el formato, no entiendo por qué hay sorteos. Se podrían emparejar los 16avos jugando 9° contra 24°, 10° contra 23° y así sucesivamente. Y después en octavos que el 1° se enfrentase contra el peor clasificado de los que hayan pasado, etc. No comprendo ni por qué se igualan por parejas los clasificados, siendo indiferente quedar primero que segundo, ni por qué los mejores clasificados no tendrán preferencia de campo a partir de cuartos. Tampoco se contempla la opción que el que quede 24° en la liguilla le gane al 9° o 10°, y por tal y como está montado se enfrentará al 7° u 8° y no al 1°. Es un formato ""similar"" al de los playoffs de la NBA pero con una aplicación nefasta","2025-02-28T15:04:16.385228Z",312,2.031,"Irrelevant","2025-02-28T15:04:16.385250Z"
314,"1","4 grupos de 6 y que solo pasen 2, le quitas a la champions por la cara una cantidad de partidos que hacen que no sea ni rentable clasificar para equipos ""pequeños"", ¿qué posibilidades tendría el Leicester campeón en ese formato? ¿De dónde sacas el dinero que pierdes por quitar tantos partidos? La realidad es que solo hay 5 o 6 equipos realmente candidatos a ganar cada año, el resto lo que quiere es sacar el máximo dinero posible. Si además de eliminarlos les quitas partidos de fase de grupos, ¿Cuál es la recompensa para un Aston Villa o un Girona por clasificar a champions? Estoy de acuerdo en que o hay que quitar equipos de la champions o eliminar más en la fase de grupos, pero no puedo estar de acuerdo con un formato tan radical.","2025-02-28T15:04:24.419420Z",313,5.88,"Negative","2025-02-28T15:04:24.419438Z"
315,"1","Solo para los equipos grandes","2025-02-28T15:04:26.865662Z",314,1.961,"Irrelevant","2025-02-28T15:04:26.865682Z"
316,"1","Na amigos esta muy bien que den sus opiniones pero entonces llamen al video ""nuestra opinión sobre el nuevo formato"" y no como lo hicieron. Con ese título que ponen mínimo espero que haya alguien para contra-argumentar lo que ustedes dicen, porque hay cero imparcialidad a la hora de analizar el formato","2025-02-28T15:04:34.758744Z",315,6.421,"Irrelevant","2025-02-28T15:04:34.758779Z"
317,"1","#pifiasLMI Hay dos argumentos que se contradicen. Es un error decir que no hay nada en juego en la ultima jornada y que da igual porque pasan todos aunque lo hagan mal pero después decir que está mal que el 15avo (ha hecho una mala Champions) se tenga que enfrentar al primero o al segundo. Dicho esto, buen video aunque estoy en desacuerdo","2025-02-28T15:04:38.320141Z",316,2.081,"Irrelevant","2025-02-28T15:04:38.320159Z"
318,"1","en el formato anterior fue una mierda todos los partidos del city (en su mejor momento), este formato los partidos del city (en su peor momento) fueron todos muy entretenidos.... lo que no le gusta a pablo es todo lo bueno de la vida","2025-02-28T15:04:45.701972Z",317,5.834,"Neutral","2025-02-28T15:04:45.701993Z"
