id,comment
347,"Muy Emocionante no estuvo, que era uno de los propósitos de la UEFA, el formato malo no es, solo que es demasiado flexible y tirando un poco a la mediocridad.
Se que muchos estan alegres en esta instancia, pero esperemos despues de los cruces de playoffs, por que se llega a colar un Madrid City  Bayern  en Octavos y ahi ya empienza a pesar lo de siempre, Jerarquía e Historia, ademas tengamos en cuenta que estos equipos llegan con un ascenso en nivel futbolistico.
No me molesta el formato, pero siento que si se puede mejorar.
Saludos cordiales."
348,Sigue siendo azar…. El antes “vaya mierda me tocó un grupo imposible” es el nuevo “vaya mierda me tocó un calendario imposible”… YA ESTÁ
349,Suelten a Wyle Kalker
350,"Deje de ver la Champions, 0 interés me genera, la miraré después de 4tos por amor al arte, prefiero la copa libertadores, fútbol puro y duro "
351,"Le quitan por favor el lapiz al que escribió Munich, casi tengo una embolia leyendo eso"
352,Me gusta el actual me parece justo
353,La emoción por ver quién clasificaba o no era tan inexistente que muchas páginas en internet se inventaron que el Madrid quedaba eliminado en caso de no quedar entre los primeros ocho.
354,"A ver, estoy a favor de lo que decís en todo, pero lo de que el City haya pasado con rivales más fáciles me parece hipócrita porque lo comparáis con el año pasado, cuando lo justo es comprarle con un equipo de rendimiento similar como los míticos años del Real Madrid quedando segundo en grupo ganando solo al Apoel y al Brujas, haciendo que solo con ganarle a estos dos ya esté directamente en octavos de final, eso sí que era un regalo"
355,Sus argumentos de lo que no es favorable se pueden contra argumentar de forma fácil.
356,El vídeo se basa en: no me gusta porque no me gusta
357,"Nacho, opinión totalmente fundada. Pablo, no tienes ni puñetera idea. (Ni siquiera he empezado el vídeo)"
358,Tal y como dijo Nacho: me da igual el formato vengo a cagarme en vuestra pm
359,"Pobre ya no hay esos desgaste para que su Madrid pasará jajajaja
""La esencia del torneo"" osea la mistica del Madrid? Porque solo el Madrid era beneficiario de ese ""caos"" de esa mistica jajajaj"
360,"Shempionzzzzz 

Que hayan mas equipos y se eliminen menos que la versión anterior no tiene sentido. La única solución es cargarse la mitad de la tabla... La champions actual es igual de relevante que el mundial de clubes

Si la champions no la gana unos de los 8/10 primeros sera un robo"
361,"La fase de liga actual es mejor que la fase de grupos anterior. No puede haber otro argumento.

Pero de verdad, NO es un regalo que un equipo al que le vaya mal termine en play-off y si sigue igual en febrero se vayan, el regalo era que se fueran a Europa League donde podían tener más oportunidades de ganar el título o que por alguna razón estuvieran a su verdadero nivel y ahí perjudican a los que pertenecen a ese torneo.
Usando el City como ejemplo, no vendan humo con la cantidad de victorias para clasificar, si no con el porcentaje de puntos con respecto a los que consigues, han habido años donde los clasificados se hacen 7-8 puntos de 18 (e incluso a veces con 9 donde no ganaban 3 partidos, si no que ganaban 2 y empataban 3 o la Lazio que en la 20-21 hizo 10 puntos y solo ganaron 2 partidos de 6) y pasan como si nada, otros donde el que va a Europa League tiene 3 puntos porque los 2 que clasifican son muy buenos y aunque den pena ajena en fase de grupos tienen el colchón de irse a Europa League para maquillar una temporada mala.

El formato anterior te daba más margen de error, te disputabas 6 puntos contra cada rival, les podías sacar 4/6 puntos de ventaja o quedar igualados y ya, ahora si pierdes el que te gana y muchos otros tienen más puntos que tú, debes esperar a combinación de resultados para rescatar puestos y clasificarte de cualquier forma."
362,"Es igual de injusto que a mi me toque un grupo con cocos que que me toque un sorteo con cocos. Da igual que la clasificación sea de todos o separada, sigue siendo una sola competición. 

Decís que no sabéis si el Atalanta ha hecho mejor fase de grupos que el Madrid porque no han jugado contra los mismos, pero ocurriría EXACTAMENTE LO MISMO si el Atalanta hubiese ganado el Grupo D y el Madrid hubiese quedado segundo en el Grupo F. Tampoco sabríais quien ha hecho mejor fase de grupos. Os estáis quejando de cosas que siempre han ocurrido.

Y luego está el tema de que decís que solamente el Zagreb y el City se jugaban cosas el último día. Permitidme decir que el Stuttgart debe opinar distinto, mirando que cuando empezó la jornada estaban clasificados y que quedaron fuera. O el Sporting, que durante muchos minutos estuvo eliminado. Habia como 7 equipos que se jugaban entrar o no en la siguiente fase. No os hagáis trampas al solitario, hay suficientes cosas a cambiar en el formato como para inventaros cosas que no están ocurriendo.

Para mi el problema del formato es que sea a 8 partidos. Este formato, a 6 partidos con solamente 3 bombos sería espectacular. Ahí sí que la última jornada sería una locura."
363,Contra quien ha jugado el Celtic? naaa solo el subcampeón de shempions y el campeón de EL y subcampeón de Supercopa :/
364,"Entiendo perfectamente vuestro punto de vista. Pero seamos sinceros, no es cualquier liga del mundo la competición menos emocionante de todas? me explico, cualquier formato donde exista un equipo que puede acabar ganando un titulo sumando mas puntos que el resto con 5 jornadas para terminar la competición hace que la probabilidad de emoción se disminuya. Siempre se dice que la premier league es la mejor liga del mundo pero si vemos que el campeon de los ultimos años ha sido siempre el mismo y en ciertos casos con una amplia diferencia de cara el segundo clasificado como mejoras la emoción de una competición así? Más ejemplos que se me ocurren para defender el caso de los play off es lo que ocurre en la segunda división española, todos sabemos que desde hace años se implementó un play off que permite ascender a primera incluso al cuarto, quinto y sexto clasificado... Es justo? Obviamente no, es emocionante? Obviamente si... Entonces la conclusión es que el formato liga siempre será mejorable y que nunca se encontrará una solución ideal, pero en mi opinión este nuevo formato de la champions es más emocionante que el anterior, y al final la emoción es lo que atrae dinero y publicidad."
365,Resumen del video: esta mal el formato porque el madrid no clasifica directo
366,"La Champions sería más emocionante si se dejarán de esas pendejadas de playoffs, 16 equipos pasan a los octavos, y los 4 primeros serán cabeza de llaves y el resto a sorteo puro y duro."
367,"este formato es bueno, el anterior es una mierda, capaz tenga unos defectos la nueva pero me parece mucho mejor que la anterior"
368,SI CLASIFICABAN SOLO 16 HUBIESE ESTADO MEJOR.
369,Este formato le da mil vueltas al anterior que siempre era un tostonazo
370,"La champions no funcionara hasta que despidan a pablo, son datos concretos"
371,Que no se note que son del Madrid
372,¿Hacen este vídeo por qué al Real Madrid le fue mal?
373,Deberían llamarse La media blanquita
374,"City, Madrid, Psg merecían irse a su casa y ver la champions por su tv"
375,"yo si q lo resumo, esto es una absoluta mierda, sin paleativos... siempre desde el mas profundo irrespeto a la opinion ajena"
376,"Buen formato,despidan a pablo"
377,"Para hacer una fase grupos verdaderamente emocionante, tendrían que copiar el formato de copas de selecciones. 3 partidos y si la cagas te vas."
378,"Si funciona o no depende de cual era el objetivo. Si el objetivo era que se jueguen mas partidos y que los clubes poderosos pasen la primera fase aún siendo verdaderos desastres, entonces no hay dudas que el nuevo formato es un éxito rotundo."
379,Siempre quedará que la última Champions de verdad la ganó el Real Madrid
380,"Sinceramente el nuevo fornato es una tremenda cagada. 
Es un arroz con mango podrido que no se entiende ni jota. 
¿Era tan difícil seguir con el formato anterior de grupos, octavos, cuartos, semifinales y final?"
381,"20:00 Es cierto que le “regalas” una vida extra para estar en los octavos de final a los equipos que están entre el 24-17 pero también le complicas mucho las cosas a los que quedaron entre el 9-16, equipos que en el formato anterior hubieran pasado como segundos de grupo ahora tienen la posibilidad de quedar fuera por no haber dado el mismo nivel que los 8 primeros. Al final sólo estás alargando un poco más la fase de grupos haciéndola más justa al agregar más partidos y disminuyendo el margen de error. Equipos grandes que no rindieron se quedarán afuera, en igual o mayor proporción que en el formato anterior."
382,Aburrida de principio a fin. Nadie tuvo verdaderas posibilidades de quedarse afuera. Inentendible esa última fecha y luego me vienen a decir que hay sorteo para que se acomoden los de arriba aun más. El fin de la Champions
383,Me da igual el formato. Ojalá la palme el responsable de que no haya grupos.
384,"""Team"" LMI. Es una chapuza esta champions solo para contentar a los ricos. Lo de siempre, en cualquier ámbito de la vida."
385,"Este es un video que en el pasado hubiera hecho Illie con Nacho, ahora me toca aguantarme al payaso de Pablo, canal en decadencia 

Yo era de los que odiaba el formato nuevo pero despues de vivirlo por primera vez, no esta tan mal aunque siento que perdio cierta mistica de las noches de champions con la desaparicion de los ida y vuelta en fase de grupos."
386,"Y si se quitara el play in, solo clasificaran los 16 primeros, y a partir de ahí en Octavos juegan 1vs16 2vs15... No me parecería tan mal el formato ni que todos no tengan los mismos rivales, esto es la champions papá, no tiene que ser justa."
387,"La diferencia de calendario es una animalada. 
Es como si en la liga española, al barsa le toca jugar contra: Leganés, Valladolid, Celta, Alavés y Getafe.
Pero al Madrid le tocan: Atlético, Bilbao, Sevilla, Mallorca y Betis.

El concepto base del formato liga es la igualdad de oportunidades, y en esta champions hay menos igualdad de oportunidades que fotos de homosexuales en el escritorio del presidente de Qatar"
388,No es sorteo puro en ninguna eliminatoria y está viciado por una liga ficticia. Muy de UEFA.
389,Este formato me hice conectar 5 pantallas distintas al pc para ver los partidos  Absoluto cinema
390,Totalmente de acuerdo basura total de formato.
391,"A mí me ha parecido aburridísima la liga esta. No hay sensación de peligro para los grandes y parece que ningún partido tiene importancia. Sisi, muy chulo el Liverpool vs Real Madrid de turno, pero al final da igual, ninguno se va a eliminar. Pero si es lo que quiere la gente, que así sea"
392,"Como pueden hacer este video si nisiquiera a terminado ? Además funciona de que ??? No tiene sentido lo que se propone.
El titúlelo debería ser: Analizando el nuevo formato de la CL
Pero bueno… que me esperaba de una redacción llena de descartes del chiringuito "
393,Pero Kennedy está vivo o muerto?
394,Para que sea más equilibriado los rivales sería que los bombos los dividan en 2 por decir bombo 1A y bombo 1B y así con todos y sobre los octavos tomar prestada la idea de la NFL que los peores clasificados se enfrentan a los mejores clasificados así el brujas si pasase enfrentaría al primero
395,"El formato anterior estaba perfecto, solo había que poner los cruces directos a partir de los octavos de final en vez de su estúpido sorteo: es decir , el ganador del grupo A vs el segundo del grupo B y así sucesivamente (COMO EN EL MUNDIAL) es una porquería el nuevo formato y a NADIE le gusta!!!"
396,"Este formato me gusta más porque fomenta el fútbol ofensivo, al final la diferencia de goles importa mucho, jugar a lo amarrategui ya no vale para pasar directo a octavos"
397,Hay que entender  que un sorteo nunca va a ser justo. Porque es eso; un sorteo. Siempre va a pasar esto. Primer vídeo que veo con cierta expectativa y decepciona. El efecto pablo.
398,"Respecto a la injusticia, bueno yo creo que la muestra es suficientemente representativa, aunque es un punto correcto de critica, lo suyo seria el formato suizo la verdad. Lo de que no se jugaban nada en la ultima jornada es falso. Porque partís de la premisa que ser Top 8 es lo mismo que ser Top 24, en realidad ser top 8 es clasificarse para una ronda más automáticamente, y ser solo Top 24 es quedar eliminado en la siguiente ronda el 50% de los casos. Clasificarse per se solo clasifican 8 los otros 16 van a una repesca, esto que cada vez mas equipos se están dando cuenta en los años venideros será crucial, habrá mucha competitividad por entrar en ese top 8. Creo que en la ultima jornada por ello si había mucho en juego. lo de las plazas del 8 al 24 es un problema de fácil solución y que se tiene que arreglar con un reseed antes del sorteo de octavos, para que no se premie en ningún caso quedar por debajo de otro equipo, así el 24º aunque elimine al 9º seguirá siendo el peor seed del siguiente sorteo teniéndose que enfrentar al mejor clasificado. Lo de castigo o premio, bueno aquí se puede hacer demagogia hacia cualquier lado, ahora los segundos de grupo del formato anterior son CASTIGADOS, a los 3º del formato anterior (los 16-24 de este) ya se les PREMIABA el año pasado entrando en EUROPA LEAGUE, aunque es imposible objetivizar este punto, yo diría que el sistema es mas DURO con los equipos que antes, recordemos clasificados a octavos per se solo van 8."
399,"El sistema de liga no funciona, porque es injusto... punto"
400,"Entre despedir este formato de Champions o a Pablo, ¿a quién escogeríais? Yo a este formato y eso ya dice mucho."
401,"""El fútbol es fútbol"", by Pablo Espinosa."
402,Solo a LMI y a Florentino no les gusta el nuevo formato.
403,todos los formatos son  malos si tu equipo pierde
404,Yo quitaria el primer play off lo demás no me parece mal aunque lo del regalo no lo veo si city Bayern o madrid por ejemplo caen en 16 avos es un fracaso
405,"Horrible tu opción de grupo de 6 donde luego pasen a 4tos de final, la fse de grupos de 4 de o grupos era bueno, donde pasan los 2 primeros y luego octavos, cuartos, etc. Agregar 2partidos más y luego eso de dieciseiavos de final o play offs como se le llame sobrecargan el calendario. Pero bueno tenían q cambiar x el fantasma de la liga europea q quieren hacer florentino y Laporta donde tampoco estoy de acuerdo con esa idea. La champions league con formato anterior era bueno, eso de querer q haya emoción en todas las jornadas, pff si ganando 4 partidos anteriormente ya me servía pa clasificar era bueno, podías poner suplentes en los sgte duelos y guardar titulares pa jugar la liga local."
406,"El nuevo es una mierda, sin justicia, sin emoción, sin sentido, el anterior era muy bueno, no entiendo el cambio, salvo por dinero para los clubs, para los aficionados un desastre"
407,Por lo de ayer perdono por todo al nuevo formato de champions
408,Me gusta más que el nuevo formato del pelo de Pablo Espinosers
409,"yo voy a decirlo de una vez, jamás voy a insultar a nadie que le guste algo como el formato de un torneo de fútbol, si a ti te gusta, perfecto, me alegra, a lo que sí voy a insultar es al formato que es una mierda de asno enorme, apestosa, grasienta, repugnante, putrefacta y también voy a insultar a lso que crearon este formato que son avariciosos hombres de traje que no les importan ni los aficionados ni a los jugadores, han sobre cargado el calendario de partidos, sólo para ver a los mismos de siempre avanzar a eliminatorias con el rendimiento más flojo posible como el city, el PSG y la juventus"
410,"Pobre su madrid verdad jajajaj
Antes podías ponerle rivales faciles mediante sorteos
Acá no, acá ya se sabe vs quien se enfrentarán
Nada de tus polémicas"
411,"Dios mío que analisis malo
Lo escucho y le encuentro argumentos en contra como lluvia
Dios mio"
412,"PARA CUANDO EL VIDEO DE "" POR QUE EL NEWCASTLE JUEGA QUE TE CAGAS "" QUE NOS DEBEN"
413,Como se nota que estáis a sueldo de José Javier Hombrados y la liga asobal. Procedo a ver el vídeo.
414,Pablo guapeton
415,"A mi el nuevo formato me encanta, buen vídeo cracks! Por cierto el directo de ayer divertidísimo"
416,Cocas de la liga MX mijo ustedes los españoles no lo entienden
417,"A mi me gusta este nuevo formato, de lejos la mejor de todas"
418,Pues a mi me gusto el formato la verdad lo que me importa es el show y me lo estan dando ajjaa
419,Ah claro y klo mejor seria la superliga jajaja poruq eno dejan que se den los partidos y un par de años para luego criticar?
420,"El peor formato, , la champions se volvió un torneo de barrio."
421,A mi me gusta
422,¿Ha funcionado? Sí. Hasta donde sé se jugaron todos los partidos. ¿Gusta al aficionado? Por supuesto que no. ¿Y a los jugadores? Probablemente tampoco.
423,"este formato es una putiiiiiiiiiiiiiiisima mierda, tanto que estoy pasando bastante de la champions league. Me parece una pedazo de mierda. Espero dejar bien claro que me parece una pedazo de mierda para sacarle mas pasta al torneo. Deportivamente? Joder, vaya cagallón"
424,"Algo que le quita morbo es que no hay equipos que caigan a europa league , deberia ser  que pasan a octavos de champions del 1 al 16 en clasificacion,  del 1 a 8 jugaran la vuelta de octavos en casa y que del 17 a 24 caigan a europa league lo haria mas competitivo  no se ganaria igual de dinero que es lo que supone el nuevo formato con sus diecises avos de champions"
425,que se quede el nuevo formato con menos equipos (20) los demás que se vayan a europa y conferencia
426,"Este analisis es malo desde que hablan desde los resultados
Este tipo de analisis de posiciones no lo ví en el video previo a empezar la champions"
427,"Este analisis es malo desde que hablan desde los resultados
Este tipo de analisis de posiciones no lo ví en el video previo a empezar la champions"
428,La verdad que os estáis columpiando un poco
429,Pff este vídeo me hizo odiar aun mas la nueva champions. Que asco.
430,"Que vuelva la fase de grupos, con 32 equipos, descensos a europea league para el tercero de cada grupo y menos equipos de las grandes ligas"
431,No estoy de acuerdo
432,"Si, siguiente video Nacho fantasma"
433,pablo no le gusta por que el chelsea le fue mal jejejeje
434,Se extraña a ilie
435,Pablo el más hater de la UEFA
436,Es aburrido esta hecho para salvar a todos se le quito emocion
437,"La verdad este formato no está tan mal como pensaba a la primera, pero el antiguo formato sigue siendo indiscutiblemente mejor ️"
438,"Me da igual la opinión de ustedes vengo a putear, saludos"
439,"Buah que pésimo análisis Dios mío
Más fanatizado imposible"
440,respeto su opinion de mierda pero me quedo con este formato un saludo
441,"Como que había poca emoción, como que poca emoción ... claaaaro ya... como no estaba el Newcastle ni el Chelsea pues claro que va a haber poca emoción.. pero que fantasmas con lo de poca emoción... fantasmas"
442,Haber si no gana Madrid Champions jajaja
443,35 segundos y 0 vistas. Canal en ascendencia
444,"A mí no me convenció. No me gusta la fase de grupos pero siempre habia algún partido interesante o algún último partido donde hay alguien exigido. Aquí no hubo mucho de eso.

Creo que para que el campeonato sea más entretenido, tendrían que reducir la cantidad de equipos y partidos, porque se sentiría que hay más que perder en cada partido."
445,Es muy faltoso pedir que esté vídeo vaya a la lista de reproducción de opiniones de mierda?
446,Sencillamente este formato es una mierda..
447,"El peor video que han hecho, me parecen muy débiles todos sus puntos, todo lo que dicen es subjetivo y no se dan cuenta"
448,"El formato con diversos calendarios para diversos equipos deberia ser descalificante por si solo. Imagina decir que el CIty ganó la premier por encima del Arsenal cada uno jugando 9 partidos, contra rivales diferentes y sin enfrentarse entre sí. (Que si que la champions no se gana en la fase de grupo(s) pero es ridiculo comparar dos equipos que jugaron calendarios completamente distintos)"
449,"Este formato de champions es tan basura y poco interesante que solo vi 2 partidos de esta primera fase de la championzzzzzzzz, por cierto que fachero que andas pablo maquina mistica"
450,"Que buen video Pablo, ojalá sea el último"
451,"8:54: en europa league si está pasando eso, con la mayoría de equipos jugándose algo, pero sigue siendo extremadamente injusto"
452,El nuevo formato es utter woke nonsense
453,"Mi formato ideal sería como la Fa Cup, que cualquier equipo pueda jugar contra cualquiera, y que desde un primer momento sea eliminación directa."
454,"El Young Boys le ganó al Galatasaray en la previa y quedo el 36/36
El Crvena Zvezda eliminó al Bodo Glimt y no hicieron nada
El propio Bodo Glimt hubiera dado mas guerra em Champions League"
455,El de la conference es el mejor desde mi punto de vista y encima la juega el chelsea que más podemos pedir
456,Me parece una basura la verdad
457,"Buuuu pésimo analisis
Sesgado"
458,Yo creo que la solución es una superliga en la que el Real Madrid no está envuelta en actos puesto que son muy corruptos
459,Mucho lloran
460,"Cuando el Chelsea regrese a jugar champions daré mi opinión, mientras me rehusó a verla"
461,No funciona.
462,Buuuu pésimo analisis
463,"20seg 0 visitas, decadencia total"
